n_bootstrap,k_perc,week,wis_adaptive_ensemble2,wis_original_ensemble2,wis_rel_original2
0,25,2025-02-08,7883.313123922393,7667.202009497036,1.0281864380458048
0,25,2025-02-15,6414.572859225116,6356.631807832168,1.0091150554483206
0,25,2025-02-22,5238.037028410813,5222.838080252835,1.0029100936932056
0,25,2025-03-01,4243.355178469523,4268.4601181197295,0.9941185019994364
0,25,2025-03-08,3339.0947660780284,3399.268236578182,0.9822981105601933
0,25,2025-03-15,2560.324055739609,2673.821546155194,0.9575523315762086
0,25,2025-03-22,1904.3026250702567,2105.8047852120076,0.9043110921027449
0,25,2025-03-29,1463.571472899528,1674.8431929066332,0.8738558207109226
0,25,2025-04-05,1168.5112100055999,1373.4654413237092,0.850775836688996
0,25,2025-04-12,1013.3256761803276,1180.3548927643233,0.858492375803329
0,25,2025-04-19,942.7515273391599,1068.505856237248,0.8823082455149727
0,25,2025-04-26,894.7548014747214,985.4794927131933,0.907938529508421
0,25,2025-05-03,836.2407648327193,898.4576076713778,0.9307514986712483
0,25,2025-05-10,812.9591766423197,859.4871515746861,0.945865421202491
0,25,2025-05-17,801.215976892685,839.3829232045381,0.9545297560186929
0,25,2025-05-24,832.7761230193279,868.5625442106866,0.9587981067916301
0,50,2024-11-30,7739.504837750945,8059.021097013888,0.9603529690000026
0,50,2024-12-07,8008.72823973493,8217.24843648712,0.9746240851345938
0,50,2024-12-14,8351.250446480131,8370.062533978758,0.997752455561442
0,50,2024-12-21,8688.550212176795,8533.872453316377,1.0181251547531986
0,50,2024-12-28,9022.877810511962,8743.795070724873,1.0319178042863204
0,50,2025-01-04,9287.104308617672,8938.832174999454,1.0389617040347041
0,50,2025-01-11,9192.189360947057,8847.9558052144,1.0389054334482308
0,50,2025-01-18,9418.107506446502,8930.707549576666,1.0545757381667862
0,50,2025-01-25,9513.90265241973,8915.688888232493,1.067096751769434
0,50,2025-02-01,9224.243840663798,8575.64623506543,1.075632504865497
0,50,2025-02-08,8149.349194909504,7667.202009497036,1.062884372267126
0,50,2025-02-15,6656.381161422963,6356.631807832168,1.0471553745210578
0,50,2025-02-22,5411.999392160051,5222.838080252835,1.0362181076649533
0,50,2025-03-01,4360.392663095572,4268.4601181197295,1.0215376370943672
0,50,2025-03-08,3403.74146542801,3399.268236578182,1.0013159387663773
0,50,2025-03-15,2613.7428272904017,2673.821546155194,0.977530767170613
0,50,2025-03-22,1983.5345402862122,2105.8047852120076,0.9419365718111968
0,50,2025-03-29,1521.5096335999565,1674.8431929066332,0.9084490058794271
0,50,2025-04-05,1217.1289051741815,1373.4654413237092,0.8861736659359591
0,50,2025-04-12,1046.4074912971396,1180.3548927643233,0.8865193830361591
0,50,2025-04-19,966.5995941242169,1068.505856237248,0.9046273246719537
0,50,2025-04-26,909.5962435579935,985.4794927131933,0.9229986522131676
0,50,2025-05-03,844.8010187991255,898.4576076713778,0.9402792202836153
0,50,2025-05-10,816.468315613803,859.4871515746861,0.9499482500906881
0,50,2025-05-17,801.6218920053284,839.3829232045381,0.9550133435464135
0,50,2025-05-24,828.4849478385602,868.5625442106866,0.9538575585152048
0,75,2024-11-30,7836.721668045423,8059.021097013888,0.9724160755639623
0,75,2024-12-07,8041.516221888679,8217.24843648712,0.9786142264096415
0,75,2024-12-14,8247.67539000985,8370.062533978758,0.9853779892955314
0,75,2024-12-21,8515.861757875993,8533.872453316377,0.997889504965195
0,75,2024-12-28,8836.78087301022,8743.795070724873,1.0106344901193618
0,75,2025-01-04,9005.11500753131,8938.832174999454,1.0074151557199205
0,75,2025-01-11,8933.323235793849,8847.9558052144,1.009648265933826
0,75,2025-01-18,9098.249941727758,8930.707549576666,1.0187602596122447
0,75,2025-01-25,9199.72572952294,8915.688888232493,1.0318580924986442
0,75,2025-02-01,8900.657292994778,8575.64623506543,1.0378993079962175
0,75,2025-02-08,7917.506356886826,7667.202009497036,1.0326461135469953
0,75,2025-02-15,6528.82969422004,6356.631807832168,1.0270894856888995
0,75,2025-02-22,5320.973533095149,5222.838080252835,1.0187896793533302
0,75,2025-03-01,4301.487834179924,4268.4601181197295,1.0077376185196134
0,75,2025-03-08,3389.1971892617844,3399.268236578182,0.997037289611915
0,75,2025-03-15,2638.477915492875,2673.821546155194,0.986781604511662
0,75,2025-03-22,2038.8297816897027,2105.8047852120076,0.9681950558795211
0,75,2025-03-29,1600.038673973774,1674.8431929066332,0.9553364044767447
0,75,2025-04-05,1297.773879469704,1373.4654413237092,0.944890086363545
0,75,2025-04-12,1116.3480596866982,1180.3548927643233,0.9457732301784891
0,75,2025-04-19,1016.8082773899907,1068.505856237248,0.9516169438422072
0,75,2025-04-26,946.2910754209834,985.4794927131933,0.9602341625757046
0,75,2025-05-03,865.6415172354307,898.4576076713778,0.9634750820119384
0,75,2025-05-10,831.802828335628,859.4871515746861,0.9677897183357109
0,75,2025-05-17,813.7503360966766,839.3829232045381,0.9694625820954241
0,75,2025-05-24,838.8697110715264,868.5625442106866,0.9658138226923614
1,5,2024-11-30,7957.35483936104,8114.399937966489,0.9806461229658338
1,5,2024-12-07,8287.662267051253,8279.453009720228,1.000991521700937
1,5,2024-12-14,8376.982195838327,8439.093926341184,0.9926400000942062
1,5,2024-12-21,9247.178143197792,8609.017500473683,1.0741270002865015
1,5,2024-12-28,10184.993271595557,8825.861308074846,1.1539942580195806
1,5,2025-01-04,9460.557492910028,9024.336979168684,1.048338234127149
1,5,2025-01-11,8819.494533304582,8928.071508551504,0.9878386978483623
1,5,2025-01-18,8983.339825975505,9007.000624074062,0.9973730657867041
1,5,2025-01-25,8952.623071622364,8983.248132946683,0.9965908699313337
1,5,2025-02-01,8470.751110631669,8632.029990253486,0.9813162280710425
1,5,2025-02-08,7232.962061878986,7704.57917885195,0.9387874267984044
1,5,2025-02-15,5918.511904432191,6375.412951941631,0.9283338897490098
1,5,2025-02-22,4812.5243442957235,5226.026377071864,0.9208763976794497
1,5,2025-03-01,3968.432826707979,4261.359700241849,0.9312597635169719
1,5,2025-03-08,3078.1102678502157,3395.2296930442703,0.9065985356325877
1,5,2025-03-15,2400.3454724958224,2673.7265745745376,0.8977527826972294
1,5,2025-03-22,1832.8215491715491,2105.6137184377626,0.870445292563629
1,5,2025-03-29,1418.1971838060658,1675.6010844737332,0.8463811565576111
1,5,2025-04-05,1148.3321356178903,1371.379632567793,0.8373553962353482
1,5,2025-04-12,1004.0368302927617,1180.3714780111031,0.850610887332299
1,5,2025-04-19,939.8191671449814,1068.1279885034708,0.8798750498633972
1,5,2025-04-26,890.598886638169,985.3619416854748,0.903829191043027
1,5,2025-05-03,833.8077287028316,897.7758007960268,0.9287482776474071
1,5,2025-05-10,812.5777518181376,858.6137769465868,0.9463833141693078
1,5,2025-05-17,806.0424317221672,836.6624553662656,0.9634021779659111
1,5,2025-05-24,839.7750059020264,863.2133559211354,0.9728475586500883
1,15,2024-11-30,7785.304931433606,8114.399937966489,0.9594430877145851
1,15,2024-12-07,7939.641672303226,8279.453009720228,0.9589572720543185
1,15,2024-12-14,8321.913483129938,8439.093926341184,0.9861145705647988
1,15,2024-12-21,9035.96215740301,8609.017500473683,1.0495927272660133
1,15,2024-12-28,9685.143081092723,8825.861308074846,1.0973595372761766
1,15,2025-01-04,9600.758275722312,9024.336979168684,1.0638740882442899
1,15,2025-01-11,9118.219669767794,8928.071508551504,1.02129778654149
1,15,2025-01-18,9345.954483545956,9007.000624074062,1.0376322677902268
1,15,2025-01-25,9279.095367450727,8983.248132946683,1.0329332141476761
1,15,2025-02-01,8805.834440315251,8632.029990253486,1.0201348292647279
1,15,2025-02-08,7627.790258994739,7704.57917885195,0.9900333401637319
1,15,2025-02-15,6119.861037711071,6375.412951941631,0.9599160217295835
1,15,2025-02-22,5026.722120403897,5226.026377071864,0.9618631361023408
1,15,2025-03-01,4145.552749864736,4261.359700241849,0.9728239438762842
1,15,2025-03-08,3217.922517682436,3395.2296930442703,0.9477775610512952
1,15,2025-03-15,2449.891040460543,2673.7265745745376,0.9162833117482805
1,15,2025-03-22,1846.5889905657496,2105.6137184377626,0.8769837384683294
1,15,2025-03-29,1420.9482822503453,1675.6010844737332,0.8480230141988907
1,15,2025-04-05,1149.6904820206828,1371.379632567793,0.8383458924995001
1,15,2025-04-12,1003.7868185190282,1180.3714780111031,0.8503990796273596
1,15,2025-04-19,937.0822938744335,1068.1279885034708,0.87731274150709
1,15,2025-04-26,891.5268878526299,985.3619416854748,0.9047709781927047
1,15,2025-05-03,828.4321567038751,897.7758007960268,0.9227606223840439
1,15,2025-05-10,805.8114929130265,858.6137769465868,0.938502868866912
1,15,2025-05-17,794.3972446853186,836.6624553662656,0.9494835576643097
1,15,2025-05-24,820.8838854796513,863.2133559211354,0.9509629106742512
1,25,2024-11-30,7730.601186120119,8114.399937966489,0.9527015238612269
1,25,2024-12-07,8147.037329129442,8279.453009720228,0.984006711501916
1,25,2024-12-14,8455.027903423452,8439.093926341184,1.0018881146745544
1,25,2024-12-21,8878.105866786398,8609.017500473683,1.0312565709499266
1,25,2024-12-28,9466.386483587718,8825.861308074846,1.0725736733396039
1,25,2025-01-04,9460.347200694163,9024.336979168684,1.0483149313386615
1,25,2025-01-11,9265.189309770267,8928.071508551504,1.0377593079195058
1,25,2025-01-18,9371.01043571279,9007.000624074062,1.0404140986363202
1,25,2025-01-25,9418.443310753644,8983.248132946683,1.0484451916908377
1,25,2025-02-01,9054.911381579159,8632.029990253486,1.0489897963518606
1,25,2025-02-08,7784.324771553911,7704.57917885195,1.0103504151038971
1,25,2025-02-15,6331.678930253233,6375.412951941631,0.9931402056591364
1,25,2025-02-22,5142.620378625992,5226.026377071864,0.9840402645474966
1,25,2025-03-01,4186.287810633469,4261.359700241849,0.9823831136329282
1,25,2025-03-08,3307.3411920089557,3395.2296930442703,0.9741141221710655
1,25,2025-03-15,2541.1532110548196,2673.7265745745376,0.9504162599196165
1,25,2025-03-22,1895.7446684920508,2105.6137184377626,0.9003287981513428
1,25,2025-03-29,1445.1411367952826,1675.6010844737332,0.8624613281681943
1,25,2025-04-05,1156.0270057465104,1371.379632567793,0.8429664392652144
1,25,2025-04-12,999.3599662757808,1180.3714780111031,0.8466486905966906
1,25,2025-04-19,928.6877541115151,1068.1279885034708,0.8694536273810013
1,25,2025-04-26,882.8684831453571,985.3619416854748,0.8959839484313741
1,25,2025-05-03,826.8323796799912,897.7758007960268,0.9209786886067406
1,25,2025-05-10,803.4687788334726,858.6137769465868,0.9357743847190275
1,25,2025-05-17,791.4524323088335,836.6624553662656,0.9459638438805761
1,25,2025-05-24,818.2631572352701,863.2133559211354,0.9479268961983345
1,50,2024-11-30,7766.30299641341,8114.399937966489,0.957101332912571
1,50,2024-12-07,8021.684681056631,8279.453009720228,0.9688665026106227
1,50,2024-12-14,8383.889619297128,8439.093926341184,0.9934585030660998
1,50,2024-12-21,8741.397828059713,8609.017500473683,1.015376937911759
1,50,2024-12-28,9121.832369878362,8825.861308074846,1.0335345244472323
1,50,2025-01-04,9318.547100730415,9024.336979168684,1.0326018545452005
1,50,2025-01-11,9234.14569602229,8928.071508551504,1.0342822284944313
1,50,2025-01-18,9382.93649892825,9007.000624074062,1.0417381868331816
1,50,2025-01-25,9490.286568851518,8983.248132946683,1.0564426617634257
1,50,2025-02-01,9181.615594809877,8632.029990253486,1.063668175988375
1,50,2025-02-08,8063.959517594557,7704.57917885195,1.0466450315325537
1,50,2025-02-15,6563.330848486685,6375.412951941631,1.0294754077832438
1,50,2025-02-22,5370.190425564549,5226.026377071864,1.0275857866169937
1,50,2025-03-01,4293.173840404213,4261.359700241849,1.0074657251206833
1,50,2025-03-08,3339.82869613794,3395.2296930442703,0.9836826954536156
1,50,2025-03-15,2566.5405084390836,2673.7265745745376,0.959911358493151
1,50,2025-03-22,1939.692090767213,2105.6137184377626,0.9212003482796202
1,50,2025-03-29,1489.2907303810848,1675.6010844737332,0.8888098391562189
1,50,2025-04-05,1193.8285666314314,1371.379632567793,0.8705310610425852
1,50,2025-04-12,1030.9438655386296,1180.3714780111031,0.8734062833132368
1,50,2025-04-19,949.6992397853425,1068.1279885034708,0.8891249457061264
1,50,2025-04-26,897.7119083110689,985.3619416854748,0.9110478803103768
1,50,2025-05-03,833.4745150786621,897.7758007960268,0.9283771230407959
1,50,2025-05-10,806.6802724596926,858.6137769465868,0.9395147086137136
1,50,2025-05-17,791.8110845917104,836.6624553662656,0.9463925141054398
1,50,2025-05-24,818.378757589867,863.2133559211354,0.9480608148336335
1,75,2024-11-30,7933.083183988441,8114.399937966489,0.9776549399383577
1,75,2024-12-07,8143.240925915141,8279.453009720228,0.9835481784068136
1,75,2024-12-14,8342.104969506781,8439.093926341184,0.988507183628841
1,75,2024-12-21,8608.429644253692,8609.017500473683,0.9999317162243011
1,75,2024-12-28,8890.670344895054,8825.861308074846,1.0073430835312258
1,75,2025-01-04,9073.429582069422,9024.336979168684,1.0054400232409386
1,75,2025-01-11,8964.029908199202,8928.071508551504,1.0040275662681752
1,75,2025-01-18,9128.896056906075,9007.000624074062,1.0135334100573068
1,75,2025-01-25,9173.997980737824,8983.248132946683,1.0212339506788812
1,75,2025-02-01,8834.636524849373,8632.029990253486,1.0234714817748145
1,75,2025-02-08,7861.176847752917,7704.57917885195,1.020325272187585
1,75,2025-02-15,6474.26063232583,6375.412951941631,1.0155045141592114
1,75,2025-02-22,5270.503739713798,5226.026377071864,1.0085107420883042
1,75,2025-03-01,4264.528604819881,4261.359700241849,1.0007436369611915
1,75,2025-03-08,3356.8810474654156,3395.2296930442703,0.9887051395499342
1,75,2025-03-15,2609.840605737133,2673.7265745745376,0.9761060201723991
1,75,2025-03-22,2019.3508662810452,2105.6137184377626,0.959031967069098
1,75,2025-03-29,1581.4275941019507,1675.6010844737332,0.9437971894119654
1,75,2025-04-05,1283.0777058285357,1371.379632567793,0.9356108807202282
1,75,2025-04-12,1103.1269219664086,1180.3714780111031,0.9345591133946665
1,75,2025-04-19,1006.8059568234415,1068.1279885034708,0.9425892474122449
1,75,2025-04-26,936.4745612078387,985.3619416854748,0.9503863723475929
1,75,2025-05-03,857.0826834222871,897.7758007960268,0.9546734080628387
1,75,2025-05-10,823.3231165840926,858.6137769465868,0.9588980967810752
1,75,2025-05-17,802.6705320450419,836.6624553662656,0.9593719987036552
1,75,2025-05-24,824.4603417706892,863.2133559211354,0.9551060999176816
2,5,2024-11-30,7548.676808234174,8092.639626037427,0.9327830172922694
2,5,2024-12-07,7900.27432993489,8254.749424978927,0.957058042976884
2,5,2024-12-14,8442.88959035238,8412.384995340573,1.0036261529909418
2,5,2024-12-21,9252.18992304645,8580.74365833541,1.0782503581794791
2,5,2024-12-28,10169.32837731401,8795.637434542468,1.1561786684586093
2,5,2025-01-04,9288.503059027147,8991.651229160016,1.0330141619488573
2,5,2025-01-11,8535.87762051325,8898.668395849494,0.9592308917247152
2,5,2025-01-18,8770.258908325968,8981.977389034184,0.9764285221908156
2,5,2025-01-25,8817.601800967019,8964.262413200695,0.9836394110888917
2,5,2025-02-01,8309.371510197838,8618.12058890664,0.9641744304313601
2,5,2025-02-08,7173.376603569527,7701.077803829586,0.931476968068334
2,5,2025-02-15,5877.5983423331045,6377.072614095417,0.9216765588244502
2,5,2025-02-22,4816.6325382882405,5227.567748335281,0.9213907442561786
2,5,2025-03-01,3975.268553139946,4270.325209365566,0.9309053428580781
2,5,2025-03-08,3081.8985097550803,3405.482234298765,0.9049815261742762
2,5,2025-03-15,2379.7040021311886,2683.7994911486835,0.8866921727869692
2,5,2025-03-22,1763.5839776554471,2116.8435670147355,0.8331196528341155
2,5,2025-03-29,1352.051615639777,1686.9592807814522,0.8014725850486827
2,5,2025-04-05,1104.6445856512435,1385.4816647731136,0.7973000392120959
2,5,2025-04-12,966.8451915001655,1191.8701849485751,0.8112000817789409
2,5,2025-04-19,917.066606087774,1078.081457782739,0.8506468592585573
2,5,2025-04-26,870.5883867002563,993.5115819269857,0.8762740188812784
2,5,2025-05-03,807.6366159383376,905.1905719149097,0.8922282677224543
2,5,2025-05-10,785.6543019632916,865.4792654748268,0.9077679076832177
2,5,2025-05-17,780.8888386337761,843.3437311925433,0.9259437282228306
2,5,2025-05-24,809.2058958719199,869.7392723396069,0.9304005483104705
2,15,2024-11-30,7639.128618636508,8092.639626037427,0.943960063915143
2,15,2024-12-07,7884.772811604657,8254.749424978927,0.9551801521370572
2,15,2024-12-14,8278.837976749943,8412.384995340573,0.9841249516439631
2,15,2024-12-21,8859.068677080437,8580.74365833541,1.0324360020328378
2,15,2024-12-28,9561.952655232015,8795.637434542468,1.0871244666907316
2,15,2025-01-04,9373.351340297886,8991.651229160016,1.0424505022948414
2,15,2025-01-11,9084.64431338099,8898.668395849494,1.0208992974295164
2,15,2025-01-18,9241.315271871272,8981.977389034184,1.028873139132337
2,15,2025-01-25,9300.03759988328,8964.262413200695,1.037457090299825
2,15,2025-02-01,8941.228139450137,8618.12058890664,1.0374916488125503
2,15,2025-02-08,7677.662614907969,7701.077803829586,0.9969594919674786
2,15,2025-02-15,6198.606363419277,6377.072614095417,0.9720143925785523
2,15,2025-02-22,5071.805408488789,5227.567748335281,0.9702036688293337
2,15,2025-03-01,4127.903544405082,4270.325209365566,0.96664852019979
2,15,2025-03-08,3229.449699555704,3405.482234298765,0.9483090726563991
2,15,2025-03-15,2481.4432014441522,2683.7994911486835,0.9246008167257229
2,15,2025-03-22,1876.3820071096607,2116.8435670147355,0.8864056070783803
2,15,2025-03-29,1447.3498416781079,1686.9592807814522,0.8579637091226353
2,15,2025-04-05,1162.980507822993,1385.4816647731136,0.8394051956028178
2,15,2025-04-12,1021.165808777085,1191.8701849485751,0.8567760328874613
2,15,2025-04-19,953.9710500862848,1078.081457782739,0.8848784506954522
2,15,2025-04-26,906.7817383716869,993.5115819269857,0.9127037418254549
2,15,2025-05-03,846.2912088994806,905.1905719149097,0.9349315328253708
2,15,2025-05-10,819.040042556888,865.4792654748268,0.9463427666375568
2,15,2025-05-17,807.1884815325722,843.3437311925433,0.9571286910393639
2,15,2025-05-24,831.5097316738041,869.7392723396069,0.9560448264421072
2,25,2024-11-30,7733.647239852953,8092.639626037427,0.9556396425920852
2,25,2024-12-07,8084.320170433939,8254.749424978927,0.9793537943103072
2,25,2024-12-14,8377.101788456246,8412.384995340573,0.9958058021709812
2,25,2024-12-21,8740.000545646164,8580.74365833541,1.0185598001352774
2,25,2024-12-28,9387.666951729081,8795.637434542468,1.0673094498940552
2,25,2025-01-04,9524.84779033222,8991.651229160016,1.0592990706137537
2,25,2025-01-11,9270.626278392438,8898.668395849494,1.041799274452842
2,25,2025-01-18,9443.579522393702,8981.977389034184,1.0513920391208147
2,25,2025-01-25,9487.025156605394,8964.262413200695,1.058316314193891
2,25,2025-02-01,9102.597219805026,8618.12058890664,1.0562160422217821
2,25,2025-02-08,7922.422426657801,7701.077803829586,1.0287420317605602
2,25,2025-02-15,6458.932662427393,6377.072614095417,1.0128366185059645
2,25,2025-02-22,5242.110457980411,5227.567748335281,1.0027819265756548
2,25,2025-03-01,4249.323295919951,4270.325209365566,0.9950818936694673
2,25,2025-03-08,3349.353182961177,3405.482234298765,0.9835180313753287
2,25,2025-03-15,2568.1282957948156,2683.7994911486835,0.9569002096708946
2,25,2025-03-22,1932.3865263600608,2116.8435670147355,0.9128622239597969
2,25,2025-03-29,1483.8297042331944,1686.9592807814522,0.8795883345482045
2,25,2025-04-05,1192.5859239617594,1385.4816647731136,0.8607735160154986
2,25,2025-04-12,1035.1048138352471,1191.8701849485751,0.8684711027316353
2,25,2025-04-19,962.7364154889035,1078.081457782739,0.8930089730593618
2,25,2025-04-26,907.3198600754414,993.5115819269857,0.9132453778904425
2,25,2025-05-03,840.4316923559378,905.1905719149097,0.9284582920235503
2,25,2025-05-10,815.1686146892107,865.4792654748268,0.9418696059020961
2,25,2025-05-17,797.9730157594344,843.3437311925433,0.9462013959966813
2,25,2025-05-24,820.6876306658941,869.7392723396069,0.9436019008986871
2,50,2024-11-30,7767.833665543174,8092.639626037427,0.9598640276221846
2,50,2024-12-07,8022.5755493193055,8254.749424978927,0.9718739038937921
2,50,2024-12-14,8364.395787069625,8412.384995340573,0.9942954098870262
2,50,2024-12-21,8748.072290274,8580.74365833541,1.0195004813803108
2,50,2024-12-28,9123.509937312157,8795.637434542468,1.0372767187380938
2,50,2025-01-04,9354.561492160325,8991.651229160016,1.0403608028994038
2,50,2025-01-11,9263.277518913752,8898.668395849494,1.0409734475816987
2,50,2025-01-18,9482.967754174862,8981.977389034184,1.055777290839356
2,50,2025-01-25,9593.768896841942,8964.262413200695,1.0702240133794212
2,50,2025-02-01,9299.561684025657,8618.12058890664,1.0790707310357408
2,50,2025-02-08,8155.300447695561,7701.077803829586,1.0589816978137918
2,50,2025-02-15,6644.2038394586725,6377.072614095417,1.041889318426892
2,50,2025-02-22,5423.303478140701,5227.567748335281,1.0374429828992178
2,50,2025-03-01,4381.263192904798,4270.325209365566,1.0259788138139752
2,50,2025-03-08,3401.9760269025323,3405.482234298765,0.9989704226435483
2,50,2025-03-15,2600.1690407382134,2683.7994911486835,0.9688387859501845
2,50,2025-03-22,1971.9417608469025,2116.8435670147355,0.9315481746380627
2,50,2025-03-29,1515.6168343591512,1686.9592807814522,0.898431190145307
2,50,2025-04-05,1217.3792545044935,1385.4816647731136,0.8786686142857412
2,50,2025-04-12,1047.55850622064,1191.8701849485751,0.878919969179226
2,50,2025-04-19,965.2687084680682,1078.081457782739,0.8953578614117992
2,50,2025-04-26,908.8066650598703,993.5115819269857,0.91474189288984
2,50,2025-05-03,840.3568905422302,905.1905719149097,0.9283756554870812
2,50,2025-05-10,812.1329227630745,865.4792654748268,0.938362078862184
2,50,2025-05-17,794.4013782589496,843.3437311925433,0.9419663049319333
2,50,2025-05-24,817.7733778972054,869.7392723396069,0.9402511809054996
2,75,2024-11-30,7879.212892177143,8092.639626037427,0.9736270557293074
2,75,2024-12-07,8094.29679219607,8254.749424978927,0.9805623860250287
2,75,2024-12-14,8296.932676664926,8412.384995340573,0.9862759112024005
2,75,2024-12-21,8565.119502433974,8580.74365833541,0.9981791606271493
2,75,2024-12-28,8901.400604231021,8795.637434542468,1.0120245031102801
2,75,2025-01-04,9085.25556823043,8991.651229160016,1.0104101389928086
2,75,2025-01-11,8987.070212143455,8898.668395849494,1.0099342746983575
2,75,2025-01-18,9194.128329236943,8981.977389034184,1.0236196252800376
2,75,2025-01-25,9254.068025603403,8964.262413200695,1.0323289969708989
2,75,2025-02-01,8946.738961800911,8618.12058890664,1.0381310947676077
2,75,2025-02-08,7935.609347875244,7701.077803829586,1.0304543792466336
2,75,2025-02-15,6507.994408587483,6377.072614095417,1.0205300774218387
2,75,2025-02-22,5308.37588950191,5227.567748335281,1.015458076309458
2,75,2025-03-01,4285.644516151118,4270.325209365566,1.0035873864482159
2,75,2025-03-08,3380.6853850595517,3405.482234298765,0.9927185498166843
2,75,2025-03-15,2636.438262601544,2683.7994911486835,0.9823529184265295
2,75,2025-03-22,2052.2949030035375,2116.8435670147355,0.9695071166254258
2,75,2025-03-29,1609.2319972471116,1686.9592807814522,0.9539246237773239
2,75,2025-04-05,1306.7080502549125,1385.4816647731136,0.9431435171456412
2,75,2025-04-12,1126.2151984925756,1191.8701849485751,0.9449143142557658
2,75,2025-04-19,1027.6067179000613,1078.081457782739,0.9531809590840308
2,75,2025-04-26,953.839066623018,993.5115819269857,0.9600683917272307
2,75,2025-05-03,873.2265414524175,905.1905719149097,0.9646880651939701
2,75,2025-05-10,838.0733406135954,865.4792654748268,0.9683343946475763
2,75,2025-05-17,816.8453284106957,843.3437311925433,0.9685793564334948
2,75,2025-05-24,839.2458913811856,869.7392723396069,0.9649396296933979
3,5,2024-11-30,7598.208019963007,8053.923154203924,0.9434169999495158
3,5,2024-12-07,7942.90502179624,8214.274066427519,0.9669637216342235
3,5,2024-12-14,8149.711765028154,8368.93996182064,0.9738045442083929
3,5,2024-12-21,9194.388694061903,8533.2038486779,1.077483774805924
3,5,2024-12-28,10002.56584454534,8744.130309497677,1.1439177471635775
3,5,2025-01-04,9118.332242390614,8938.917379331157,1.0200712072218394
3,5,2025-01-11,8330.253459153359,8845.032071400054,0.9418002548672261
3,5,2025-01-18,8690.240522100572,8924.60655603397,0.9737393427416762
3,5,2025-01-25,8588.419853493695,8903.52599464596,0.9646088368426453
3,5,2025-02-01,8305.298780507748,8557.866050338347,0.9704871204637968
3,5,2025-02-08,6887.264725063606,7641.485633091064,0.9012991786883243
3,5,2025-02-15,5680.898305685174,6317.832595338896,0.8991846839810804
3,5,2025-02-22,4704.807958042378,5176.3264324454585,0.9089086670717712
3,5,2025-03-01,3780.481207390719,4225.836726648628,0.894611281015794
3,5,2025-03-08,3017.5087557554625,3362.655007590476,0.8973590061853151
3,5,2025-03-15,2292.6300856943067,2651.7461398307587,0.8645737430358353
3,5,2025-03-22,1717.0525830771955,2093.9724211200128,0.8199977066358819
3,5,2025-03-29,1334.5024787745906,1671.4700959898855,0.7984004511814288
3,5,2025-04-05,1081.123168052271,1372.6603181202825,0.7876115844397384
3,5,2025-04-12,957.9028140207953,1181.4957323491165,0.8107543580510772
3,5,2025-04-19,898.0280581019173,1069.8285017992357,0.8394130990075654
3,5,2025-04-26,870.0649280688148,986.9585992104107,0.8815617278828984
3,5,2025-05-03,814.1364519153778,899.4643959246145,0.9051347175098323
3,5,2025-05-10,792.7682046526495,861.1002271576991,0.9206456805491755
3,5,2025-05-17,787.2649005538104,840.5437139550854,0.9366138696694578
3,5,2025-05-24,815.8858733446907,864.2722785759299,0.9440148591703462
3,15,2024-11-30,7404.771621316851,8053.923154203924,0.9193993386256444
3,15,2024-12-07,7637.75013651591,8214.274066427519,0.929814378574497
3,15,2024-12-14,8027.206298783641,8368.93996182064,0.9591664339096708
3,15,2024-12-21,8585.75197984123,8533.2038486779,1.0061580775632675
3,15,2024-12-28,9441.390356848517,8744.130309497677,1.079740354120008
3,15,2025-01-04,9384.864108404345,8938.917379331157,1.0498882258498463
3,15,2025-01-11,8904.70697358702,8845.032071400054,1.0067467140543132
3,15,2025-01-18,9090.931831755905,8924.60655603397,1.01863670680356
3,15,2025-01-25,9086.312831144754,8903.52599464596,1.020529713352745
3,15,2025-02-01,8626.441285709067,8557.866050338347,1.008013123244434
3,15,2025-02-08,7597.484110357951,7641.485633091064,0.9942417581023032
3,15,2025-02-15,6061.963738510451,6317.832595338896,0.9595005323475622
3,15,2025-02-22,4940.763615289095,5176.3264324454585,0.9544922793740663
3,15,2025-03-01,4030.0038157468857,4225.836726648628,0.9536581927865795
3,15,2025-03-08,3128.785541512444,3362.655007590476,0.9304509485659036
3,15,2025-03-15,2401.96397439113,2651.7461398307587,0.9058046463468895
3,15,2025-03-22,1806.1509213314168,2093.9724211200128,0.8625476167280907
3,15,2025-03-29,1378.6955090355996,1671.4700959898855,0.8248400688371887
3,15,2025-04-05,1113.9118496603248,1372.6603181202825,0.8114985440722239
3,15,2025-04-12,970.2057961584043,1181.4957323491165,0.821167414823739
3,15,2025-04-19,912.1106343230547,1069.8285017992357,0.8525764950074415
3,15,2025-04-26,871.3874729015032,986.9585992104107,0.8829017484610124
3,15,2025-05-03,818.1798326008934,899.4643959246145,0.9096300379514592
3,15,2025-05-10,794.0918210324174,861.1002271576991,0.9221828028701589
3,15,2025-05-17,783.8635088007677,840.5437139550854,0.9325672130868539
3,15,2025-05-24,811.8414614273318,864.2722785759299,0.9393353015614605
3,25,2024-11-30,7437.924537061476,8053.923154203924,0.9235157071469059
3,25,2024-12-07,7813.779934452833,8214.274066427519,0.9512441234933295
3,25,2024-12-14,8102.623913265424,8368.93996182064,0.9681780428859379
3,25,2024-12-21,8639.162341455192,8533.2038486779,1.0124171992907105
